what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"20.65-b04-462",1395723409999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723553723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723584074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723587373
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395723587374
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395723589575
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395723589938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395723594336
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1395723622573
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1395723622685
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395723626241
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1395723641889
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1395723641896
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395723654735
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395723689732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723693330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723870801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723901752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723902616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723904535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723904677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723907126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723908111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723927375
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395723927488
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395723928498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723930682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723939004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723945115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723951388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395723951587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395771887355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395771982954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395773929828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395773946913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395777531877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395777542744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778144307
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1395778150399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778152671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778155093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778196867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778200916
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.external.javadoc",1395778220332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778220354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778222208
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395778224144
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1395778226059
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.external.javadoc",1395778227937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778227951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778229710
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1395778231964
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778246143
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778285113
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395778288770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778293122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778306051
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778311129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778394246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778460761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778464752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778475985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778476686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395778481472
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778506512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778514574
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778534475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395778542982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778544935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395778546426
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778548995
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778549808
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778573737
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395778575091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395778578486
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1395778578692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395778580192
